CountyFIPS,CountyName,StateDesc
49015,Emery,Utah
42055,Franklin,Pennsylvania
17171,Scott,Illinois
17137,Morgan,Illinois
48259,Kendall,Texas
47087,Jackson,Tennessee
15005,Kalawao,Hawaii
37031,Carteret,North Carolina
28039,George,Mississippi
20079,Harvey,Kansas
38095,Towner,North Dakota
12109,St. Johns,Florida
8021,Conejos,Colorado
51119,Middlesex,Virginia
47151,Scott,Tennessee
31061,Franklin,Nebraska
26093,Livingston,Michigan
39163,Vinton,Ohio
41053,Polk,Oregon
22043,Grant,Louisiana
17107,Logan,Illinois
6047,Merced,California
13205,Mitchell,Georgia
47043,Dickson,Tennessee
5003,Ashley,Arkansas
19047,Crawford,Iowa
29053,Cooper,Missouri
21177,Muhlenberg,Kentucky
18105,Monroe,Indiana
51630,Fredericksburg,Virginia
48213,Henderson,Texas
38001,Adams,North Dakota
55003,Ashland,Wisconsin
17045,Edgar,Illinois
13263,Talbot,Georgia
48323,Maverick,Texas
40143,Tulsa,Oklahoma
20103,Leavenworth,Kansas
27053,Hennepin,Minnesota
12047,Hamilton,Florida
5025,Cleveland,Arkansas
28143,Tunica,Mississippi
45035,Dorchester,South Carolina
22065,Madison,Louisiana
51053,Dinwiddie,Virginia
21051,Clay,Kentucky
42025,Carbon,Pennsylvania
48083,Coleman,Texas
48149,Fayette,Texas
37137,Pamlico,North Carolina
12073,Leon,Florida
18115,Ohio,Indiana
16005,Bannock,Idaho
51167,Russell,Virginia
20161,Riley,Kansas
13145,Harris,Georgia
23009,Hancock,Maine
19069,Franklin,Iowa
19095,Iowa,Iowa
29137,Monroe,Missouri
48119,Delta,Texas
6017,El Dorado,California
5069,Jefferson,Arkansas
21113,Jessamine,Kentucky
51740,Portsmouth,Virginia
47171,Unicoi,Tennessee
48089,Colorado,Texas
36035,Fulton,New York
29129,Mercer,Missouri
18159,Tipton,Indiana
32003,Clark,Nevada
35006,Cibola,New Mexico
42109,Snyder,Pennsylvania
1097,Mobile,Alabama
13281,Towns,Georgia
18031,Decatur,Indiana
16013,Blaine,Idaho
21021,Boyle,Kentucky
33013,Merrimack,New Hampshire
16059,Lemhi,Idaho
19133,Monona,Iowa
48385,Real,Texas
17191,Wayne,Illinois
29067,Douglas,Missouri
1127,Walker,Alabama
51089,Henry,Virginia
30001,Beaverhead,Montana
17091,Kankakee,Illinois
37143,Perquimans,North Carolina
46073,Jerauld,South Dakota
21065,Estill,Kentucky
8101,Pueblo,Colorado
1037,Coosa,Alabama
21155,Marion,Kentucky
55129,Washburn,Wisconsin
19167,Sioux,Iowa
48277,Lamar,Texas
18017,Cass,Indiana
8075,Logan,Colorado
53049,Pacific,Washington
30027,Fergus,Montana
46029,Codington,South Dakota
22087,St. Bernard,Louisiana
25017,Middlesex,Massachusetts
5079,Lincoln,Arkansas
39035,Cuyahoga,Ohio
31179,Wayne,Nebraska
27173,Yellow Medicine,Minnesota
18021,Clay,Indiana
55071,Manitowoc,Wisconsin
40123,Pontotoc,Oklahoma
19197,Wright,Iowa
13057,Cherokee,Georgia
20167,Russell,Kansas
2290,Yukon-Koyukuk,Alaska
29167,Polk,Missouri
40025,Cimarron,Oklahoma
38045,LaMoure,North Dakota
30015,Chouteau,Montana
48131,Duval,Texas
12015,Charlotte,Florida
30099,Teton,Montana
48419,Shelby,Texas
37103,Jones,North Carolina
20133,Neosho,Kansas
26043,Dickinson,Michigan
56021,Laramie,Wyoming
18085,Kosciusko,Indiana
48311,McMullen,Texas
47181,Wayne,Tennessee
27109,Olmsted,Minnesota
40089,McCurtain,Oklahoma
51003,Albemarle,Virginia
32013,Humboldt,Nevada
46093,Meade,South Dakota
26073,Isabella,Michigan
55023,Crawford,Wisconsin
46051,Grant,South Dakota
48395,Robertson,Texas
29097,Jasper,Missouri
13047,Catoosa,Georgia
25027,Worcester,Massachusetts
51063,Floyd,Virginia
29003,Andrew,Missouri
40059,Harper,Oklahoma
8037,Eagle,Colorado
21211,Shelby,Kentucky
9005,Litchfield,Connecticut
51143,Pittsylvania,Virginia
51131,Northampton,Virginia
51023,Botetourt,Virginia
21001,Adair,Kentucky
48333,Mills,Texas
48267,Kimble,Texas
31115,Loup,Nebraska
54055,Mercer,West Virginia
55067,Langlade,Wisconsin
48449,Titus,Texas
1101,Montgomery,Alabama
21121,Knox,Kentucky
29033,Carroll,Missouri
48093,Comanche,Texas
2013,Aleutians East,Alaska
6027,Inyo,California
17157,Randolph,Illinois
39099,Mahoning,Ohio
37195,Wilson,North Carolina
31125,Nance,Nebraska
41033,Josephine,Oregon
47053,Gibson,Tennessee
28063,Jefferson,Mississippi
40069,Johnston,Oklahoma
35033,Mora,New Mexico
26139,Ottawa,Michigan
28103,Noxubee,Mississippi
30079,Prairie,Montana
55133,Waukesha,Wisconsin
48331,Milam,Texas
5133,Sevier,Arkansas
55033,Dunn,Wisconsin
51570,Colonial Heights,Virginia
19005,Allamakee,Iowa
5143,Washington,Arkansas
12023,Columbia,Florida
23023,Sagadahoc,Maine
48355,Nueces,Texas
23019,Penobscot,Maine
13111,Fannin,Georgia
1033,Colbert,Alabama
21091,Hancock,Kentucky
16069,Nez Perce,Idaho
12101,Pasco,Florida
18041,Fayette,Indiana
13235,Pulaski,Georgia
36083,Rensselaer,New York
19103,Johnson,Iowa
54069,Ohio,West Virginia
47003,Bedford,Tennessee
26063,Huron,Michigan
26009,Antrim,Michigan
13155,Irwin,Georgia
45043,Georgetown,South Carolina
42065,Jefferson,Pennsylvania
5033,Crawford,Arkansas
41023,Grant,Oregon
37181,Vance,North Carolina
39171,Williams,Ohio
27007,Beltrami,Minnesota
36005,Bronx,New York
32510,Carson City,Nevada
56017,Hot Springs,Wyoming
12039,Gadsden,Florida
37023,Burke,North Carolina
21185,Oldham,Kentucky
13169,Jones,Georgia
16051,Jefferson,Idaho
31009,Blaine,Nebraska
45013,Beaufort,South Carolina
29111,Lewis,Missouri
48357,Ochiltree,Texas
47117,Marshall,Tennessee
20127,Morris,Kansas
48045,Briscoe,Texas
48153,Floyd,Texas
51175,Southampton,Virginia
19039,Clarke,Iowa
31051,Dixon,Nebraska
39003,Allen,Ohio
12081,Manatee,Florida
22035,East Carroll,Louisiana
29195,Saline,Missouri
26109,Menominee,Michigan
31169,Thayer,Nebraska
25003,Berkshire,Massachusetts
54099,Wayne,West Virginia
55095,Polk,Wisconsin
27045,Fillmore,Minnesota
17097,Lake,Illinois
47081,Hickman,Tennessee
25007,Dukes,Massachusetts
45077,Pickens,South Carolina
13319,Wilkinson,Georgia
20039,Decatur,Kansas
1063,Greene,Alabama
48305,Lynn,Texas
39027,Clinton,Ohio
28007,Attala,Mississippi
27089,Marshall,Minnesota
42007,Beaver,Pennsylvania
37089,Henderson,North Carolina
51800,Suffolk,Virginia
46101,Moody,South Dakota
47145,Roane,Tennessee
18095,Madison,Indiana
29121,Macon,Missouri
33005,Cheshire,New Hampshire
55119,Taylor,Wisconsin
12035,Flagler,Florida
37017,Bladen,North Carolina
36043,Herkimer,New York
26053,Gogebic,Michigan
51036,Charles City,Virginia
48071,Chambers,Texas
39141,Ross,Ohio
18013,Brown,Indiana
22057,Lafourche,Louisiana
56011,Crook,Wyoming
46135,Yankton,South Dakota
54001,Barbour,West Virginia
29107,Lafayette,Missouri
37183,Wake,North Carolina
17123,Marshall,Illinois
35013,Do̱a Ana,New Mexico
21061,Edmonson,Kentucky
31097,Johnson,Nebraska
46037,Day,South Dakota
17037,DeKalb,Illinois
48041,Brazos,Texas
25009,Essex,Massachusetts
5087,Madison,Arkansas
26107,Mecosta,Michigan
53045,Mason,Washington
27079,Le Sueur,Minnesota
42071,Lancaster,Pennsylvania
45083,Spartanburg,South Carolina
17011,Bureau,Illinois
37131,Northampton,North Carolina
51047,Culpeper,Virginia
40029,Coal,Oklahoma
29005,Atchison,Missouri
37165,Scotland,North Carolina
45009,Bamberg,South Carolina
21119,Knott,Kentucky
48377,Presidio,Texas
29047,Clay,Missouri
48113,Dallas,Texas
19151,Pocahontas,Iowa
32005,Douglas,Nevada
1023,Choctaw,Alabama
28053,Humphreys,Mississippi
29043,Christian,Missouri
18061,Harrison,Indiana
2068,Denali,Alaska
29207,Stoddard,Missouri
5129,Searcy,Arkansas
21203,Rockcastle,Kentucky
20181,Sherman,Kansas
22055,Lafayette,Louisiana
12133,Washington,Florida
47167,Tipton,Tennessee
31033,Cheyenne,Nebraska
35005,Chaves,New Mexico
54065,Morgan,West Virginia
55139,Winnebago,Wisconsin
51083,Halifax,Virginia
51810,Virginia Beach,Virginia
48399,Runnels,Texas
21031,Butler,Kentucky
48411,San Saba,Texas
31127,Nemaha,Nebraska
38081,Sargent,North Dakota
51720,Norton,Virginia
9013,Tolland,Connecticut
55049,Iowa,Wisconsin
13121,Fulton,Georgia
16041,Franklin,Idaho
27117,Pipestone,Minnesota
17001,Adams,Illinois
51153,Prince William,Virginia
36107,Tioga,New York
50003,Bennington,Vermont
26083,Keweenaw,Michigan
17035,Cumberland,Illinois
51059,Fairfax,Virginia
5065,Izard,Arkansas
13225,Peach,Georgia
54031,Hardy,West Virginia
1087,Macon,Alabama
42045,Delaware,Pennsylvania
19175,Union,Iowa
48123,DeWitt,Texas
19141,O'Brien,Iowa
26019,Benzie,Michigan
20207,Woodson,Kansas
30039,Granite,Montana
51093,Isle of Wight,Virginia
51113,Madison,Virginia
37101,Johnston,North Carolina
47015,Cannon,Tennessee
19113,Linn,Iowa
48475,Ward,Texas
28041,Greene,Mississippi
38047,Logan,North Dakota
51600,Fairfax City,Virginia
8013,Boulder,Colorado
13159,Jasper,Georgia
6091,Sierra,California
36023,Cortland,New York
56041,Uinta,Wyoming
47061,Grundy,Tennessee
17065,Hamilton,Illinois
48207,Haskell,Texas
37057,Davidson,North Carolina
27005,Becker,Minnesota
30103,Treasure,Montana
13129,Gordon,Georgia
45073,Oconee,South Carolina
21183,Ohio,Kentucky
47103,Lincoln,Tennessee
39091,Logan,Ohio
28117,Prentiss,Mississippi
39005,Ashland,Ohio
55089,Ozaukee,Wisconsin
4007,Gila,Arizona
50025,Windham,Vermont
55041,Forest,Wisconsin
23007,Franklin,Maine
37153,Richmond,North Carolina
12087,Monroe,Florida
16011,Bingham,Idaho
20087,Jefferson,Kansas
31063,Frontier,Nebraska
13309,Wheeler,Georgia
51137,Orange,Virginia
48347,Nacogdoches,Texas
29141,Morgan,Missouri
2195,Petersburg,Alaska
37119,Mecklenburg,North Carolina
13193,Macon,Georgia
6035,Lassen,California
51103,Lancaster,Virginia
51017,Bath,Virginia
17153,Pulaski,Illinois
35041,Roosevelt,New Mexico
53015,Cowlitz,Washington
22089,St. Charles,Louisiana
39071,Highland,Ohio
27015,Brown,Minnesota
36013,Chautauqua,New York
37047,Columbus,North Carolina
42133,York,Pennsylvania
20177,Shawnee,Kansas
36033,Franklin,New York
17187,Warren,Illinois
20031,Coffey,Kansas
13279,Toombs,Georgia
40127,Pushmataha,Oklahoma
16061,Lewis,Idaho
45063,Lexington,South Carolina
13221,Oglethorpe,Georgia
31001,Adams,Nebraska
28023,Clarke,Mississippi
41015,Curry,Oregon
29069,Dunklin,Missouri
48177,Gonzales,Texas
45019,Charleston,South Carolina
18125,Pike,Indiana
24510,Baltimore City,Maryland
20007,Barber,Kansas
41003,Benton,Oregon
6065,Riverside,California
22027,Claiborne,Louisiana
48441,Taylor,Texas
54011,Cabell,West Virginia
28095,Monroe,Mississippi
47125,Montgomery,Tennessee
4015,Mohave,Arizona
40113,Osage,Oklahoma
23025,Somerset,Maine
39135,Preble,Ohio
21035,Calloway,Kentucky
27153,Todd,Minnesota
42123,Warren,Pennsylvania
51550,Chesapeake,Virginia
45053,Jasper,South Carolina
29185,St. Clair,Missouri
26117,Montcalm,Michigan
12097,Osceola,Florida
55019,Clark,Wisconsin
19111,Lee,Iowa
41037,Lake,Oregon
28105,Oktibbeha,Mississippi
48241,Jasper,Texas
36077,Otsego,New York
39057,Greene,Ohio
48271,Kinney,Texas
48505,Zapata,Texas
31161,Sheridan,Nebraska
49031,Piute,Utah
35023,Hidalgo,New Mexico
18149,Starke,Indiana
51183,Sussex,Virginia
21231,Wayne,Kentucky
54095,Tyler,West Virginia
38017,Cass,North Dakota
26091,Lenawee,Michigan
48137,Edwards,Texas
29217,Vernon,Missouri
30097,Sweet Grass,Montana
47031,Coffee,Tennessee
27025,Chisago,Minnesota
16075,Payette,Idaho
26045,Eaton,Michigan
18005,Bartholomew,Indiana
48369,Parmer,Texas
20147,Phillips,Kansas
19049,Dallas,Iowa
53071,Walla Walla,Washington
27143,Sibley,Minnesota
48143,Erath,Texas
31135,Perkins,Nebraska
20151,Pratt,Kansas
13265,Taliaferro,Georgia
40073,Kingfisher,Oklahoma
42059,Greene,Pennsylvania
40087,McClain,Oklahoma
42079,Luzerne,Pennsylvania
46057,Hamlin,South Dakota
11001,District of Columbia,District of Columbia
28151,Washington,Mississippi
27055,Houston,Minnesota
20017,Chase,Kansas
39111,Monroe,Ohio
18103,Miami,Indiana
31041,Custer,Nebraska
51073,Gloucester,Virginia
30083,Richland,Montana
51069,Frederick,Virginia
42093,Montour,Pennsylvania
1081,Lee,Alabama
42015,Bradford,Pennsylvania
37027,Caldwell,North Carolina
40009,Beckham,Oklahoma
46091,Marshall,South Dakota
48063,Camp,Texas
8119,Teller,Colorado
21139,Livingston,Kentucky
48019,Bandera,Texas
1053,Escambia,Alabama
29051,Cole,Missouri
28161,Yalobusha,Mississippi
20117,Marshall,Kansas
21217,Taylor,Kentucky
8027,Custer,Colorado
5095,Monroe,Arkansas
17115,Macon,Illinois
12065,Jefferson,Florida
51007,Amelia,Virginia
13007,Baker,Georgia
50011,Franklin,Vermont
30063,Missoula,Montana
6001,Alameda,California
55113,Sawyer,Wisconsin
38029,Emmons,North Dakota
31183,Wheeler,Nebraska
1111,Randolph,Alabama
38073,Ransom,North Dakota
5007,Benton,Arkansas
17075,Iroquois,Illinois
53037,Kittitas,Washington
36053,Madison,New York
13029,Bryan,Georgia
48171,Gillespie,Texas
5121,Randolph,Arkansas
47007,Bledsoe,Tennessee
5057,Hempstead,Arkansas
54023,Grant,West Virginia
26027,Cass,Michigan
48483,Wheeler,Texas
35051,Sierra,New Mexico
29081,Harrison,Missouri
39175,Wyandot,Ohio
18069,Huntington,Indiana
13065,Clinch,Georgia
56035,Sublette,Wyoming
18179,Wells,Indiana
18169,Wabash,Indiana
48007,Aransas,Texas
46109,Roberts,South Dakota
1047,Dallas,Alabama
21005,Anderson,Kentucky
29151,Osage,Missouri
51683,Manassas,Virginia
40043,Dewey,Oklahoma
42037,Columbia,Pennsylvania
46067,Hutchinson,South Dakota
55077,Marquette,Wisconsin
47039,Decatur,Tennessee
51760,Richmond City,Virginia
38039,Griggs,North Dakota
1017,Chambers,Alabama
36067,Onondaga,New York
2100,Haines,Alaska
21075,Fulton,Kentucky
53007,Chelan,Washington
29017,Bollinger,Missouri
31071,Garfield,Nebraska
39077,Huron,Ohio
46047,Fall River,South Dakota
47095,Lake,Tennessee
49019,Grand,Utah
16035,Clearwater,Idaho
49039,Sanpete,Utah
8091,Ouray,Colorado
5017,Chicot,Arkansas
1117,Shelby,Alabama
20053,Ellsworth,Kansas
12117,Seminole,Florida
6099,Stanislaus,California
8005,Arapahoe,Colorado
51195,Wise,Virginia
46077,Kingsbury,South Dakota
38103,Wells,North Dakota
13095,Dougherty,Georgia
13251,Screven,Georgia
48251,Johnson,Texas
6043,Mariposa,California
17145,Perry,Illinois
26127,Oceana,Michigan
47069,Hardeman,Tennessee
28079,Leake,Mississippi
20083,Hodgeman,Kansas
45029,Colleton,South Carolina
26155,Shiawassee,Michigan
40135,Sequoyah,Oklahoma
48107,Crosby,Texas
39047,Fayette,Ohio
31105,Kimball,Nebraska
24001,Allegany,Maryland
21169,Metcalfe,Kentucky
13185,Lowndes,Georgia
46003,Aurora,South Dakota
40063,Hughes,Oklahoma
48315,Marion,Texas
40105,Nowata,Oklahoma
24041,Talbot,Maryland
30019,Daniels,Montana
18133,Putnam,Indiana
8055,Huerfano,Colorado
12127,Volusia,Florida
29061,Daviess,Missouri
20023,Cheyenne,Kansas
31015,Boyd,Nebraska
51173,Smyth,Virginia
39155,Trumbull,Ohio
39105,Meigs,Ohio
19087,Henry,Iowa
17179,Tazewell,Illinois
41045,Malheur,Oregon
12055,Highlands,Florida
37007,Anson,North Carolina
42101,Philadelphia,Pennsylvania
38093,Stutsman,North Dakota
26157,Tuscola,Michigan
44009,Washington,Rhode Island
48433,Stonewall,Texas
15007,Kauai,Hawaii
47133,Overton,Tennessee
28087,Lowndes,Mississippi
28083,Leflore,Mississippi
51530,Buena Vista,Virginia
48201,Harris,Texas
38009,Bottineau,North Dakota
49005,Cache,Utah
13303,Washington,Georgia
38059,Morton,North Dakota
2164,Lake and Peninsula,Alaska
21105,Hickman,Kentucky
18039,Elkhart,Indiana
6057,Nevada,California
22097,St. Landry,Louisiana
30033,Garfield,Montana
46121,Todd,South Dakota
19023,Butler,Iowa
8085,Montrose,Colorado
22007,Assumption,Louisiana
37037,Chatham,North Carolina
38027,Eddy,North Dakota
40023,Choctaw,Oklahoma
51660,Harrisonburg,Virginia
39161,Van Wert,Ohio
41021,Gilliam,Oregon
42029,Chester,Pennsylvania
22041,Franklin,Louisiana
5081,Little River,Arkansas
46027,Clay,South Dakota
8111,San Juan,Colorado
27069,Kittson,Minnesota
21013,Bell,Kentucky
42087,Mifflin,Pennsylvania
17051,Fayette,Illinois
30089,Sanders,Montana
39119,Muskingum,Ohio
18111,Newton,Indiana
29059,Dallas,Missouri
42117,Tioga,Pennsylvania
47179,Washington,Tennessee
48321,Matagorda,Texas
13123,Gilmer,Georgia
9015,Windham,Connecticut
31143,Polk,Nebraska
26099,Macomb,Michigan
29189,St. Louis,Missouri
37135,Orange,North Carolina
46049,Faulk,South Dakota
31049,Deuel,Nebraska
40049,Garvin,Oklahoma
48023,Baylor,Texas
42023,Cameron,Pennsylvania
13093,Dooly,Georgia
19089,Howard,Iowa
13049,Charlton,Georgia
1073,Jefferson,Alabama
20159,Rice,Kansas
53061,Snohomish,Washington
48393,Roberts,Texas
20125,Montgomery,Kansas
21209,Scott,Kentucky
5115,Pope,Arkansas
19093,Ida,Iowa
8035,Douglas,Colorado
48129,Donley,Texas
5071,Johnson,Arkansas
25025,Suffolk,Massachusetts
41051,Multnomah,Oregon
1061,Geneva,Alabama
29127,Marion,Missouri
27163,Washington,Minnesota
1103,Morgan,Alabama
30055,McCone,Montana
19059,Dickinson,Iowa
47189,Wilson,Tennessee
55105,Rock,Wisconsin
29223,Wayne,Missouri
27133,Rock,Minnesota
48163,Frio,Texas
51830,Williamsburg,Virginia
13037,Calhoun,Georgia
36097,Schuyler,New York
50019,Orleans,Vermont
48427,Starr,Texas
19131,Mitchell,Iowa
6009,Calaveras,California
38037,Grant,North Dakota
26145,Saginaw,Michigan
37193,Wilkes,North Carolina
29089,Howard,Missouri
5145,White,Arkansas
1039,Covington,Alabama
22071,Orleans,Louisiana
31039,Cuming,Nebraska
13073,Columbia,Georgia
56027,Niobrara,Wyoming
26035,Clare,Michigan
19003,Adams,Iowa
39015,Brown,Ohio
19157,Poweshiek,Iowa
32021,Mineral,Nevada
8057,Jackson,Colorado
48491,Williamson,Texas
19153,Polk,Iowa
28159,Winston,Mississippi
12107,Putnam,Florida
17017,Cass,Illinois
55031,Douglas,Wisconsin
18077,Jefferson,Indiana
16027,Canyon,Idaho
48227,Howard,Texas
54047,McDowell,West Virginia
8121,Washington,Colorado
28071,Lafayette,Mississippi
36063,Niagara,New York
6049,Modoc,California
48457,Tyler,Texas
49047,Uintah,Utah
12013,Calhoun,Florida
4021,Pinal,Arizona
6107,Tulare,California
6113,Yolo,California
1009,Blount,Alabama
8099,Prowers,Colorado
40141,Tillman,Oklahoma
5031,Craighead,Arkansas
20061,Geary,Kansas
19025,Calhoun,Iowa
37199,Yancey,North Carolina
5051,Garland,Arkansas
27099,Mower,Minnesota
27001,Aitkin,Minnesota
12045,Gulf,Florida
35039,Rio Arriba,New Mexico
29025,Caldwell,Missouri
31007,Banner,Nebraska
45037,Edgefield,South Carolina
40111,Okmulgee,Oklahoma
13243,Randolph,Georgia
8047,Gilpin,Colorado
12079,Madison,Florida
2130,Ketchikan Gateway,Alaska
19037,Chickasaw,Iowa
6019,Fresno,California
48447,Throckmorton,Texas
13103,Effingham,Georgia
27043,Faribault,Minnesota
31079,Hall,Nebraska
39055,Geauga,Ohio
48099,Coryell,Texas
29157,Perry,Missouri
48363,Palo Pinto,Texas
22119,Webster,Louisiana
20019,Chautauqua,Kansas
13177,Lee,Georgia
28019,Choctaw,Mississippi
18141,St. Joseph,Indiana
46111,Sanborn,South Dakota
21127,Lawrence,Kentucky
17139,Moultrie,Illinois
46011,Brookings,South Dakota
21081,Grant,Kentucky
53017,Douglas,Washington
26115,Monroe,Michigan
31113,Logan,Nebraska
13027,Brooks,Georgia
24011,Caroline,Maryland
51197,Wythe,Virginia
39097,Madison,Ohio
46087,McCook,South Dakota
48383,Reagan,Texas
37003,Alexander,North Carolina
54077,Preston,West Virginia
19079,Hamilton,Iowa
41031,Jefferson,Oregon
20145,Pawnee,Kansas
17081,Jefferson,Illinois
49037,San Juan,Utah
28145,Union,Mississippi
48193,Hamilton,Texas
13295,Walker,Georgia
21145,McCracken,Kentucky
38101,Ward,North Dakota
17203,Woodford,Illinois
18047,Franklin,Indiana
45049,Hampton,South Carolina
48291,Liberty,Texas
22105,Tangipahoa,Louisiana
54107,Wood,West Virginia
20135,Ness,Kansas
38063,Nelson,North Dakota
27065,Kanabec,Minnesota
39041,Delaware,Ohio
30025,Fallon,Montana
2282,Yakutat,Alaska
48257,Kaufman,Texas
49013,Duchesne,Utah
19015,Boone,Iowa
8077,Mesa,Colorado
19195,Worth,Iowa
31177,Washington,Nebraska
48053,Burnet,Texas
20081,Haskell,Kansas
13059,Clarke,Georgia
21201,Robertson,Kentucky
37081,Guilford,North Carolina
13017,Ben Hill,Georgia
17059,Gallatin,Illinois
45075,Orangeburg,South Carolina
19101,Jefferson,Iowa
18063,Hendricks,Indiana
18087,LaGrange,Indiana
26011,Arenac,Michigan
47149,Rutherford,Tennessee
41067,Washington,Oregon
20199,Wallace,Kansas
39169,Wayne,Ohio
40057,Harmon,Oklahoma
50009,Essex,Vermont
27077,Lake of the Woods,Minnesota
48417,Shackelford,Texas
13157,Jackson,Georgia
56019,Johnson,Wyoming
36003,Allegany,New York
37175,Transylvania,North Carolina
12027,DeSoto,Florida
22033,East Baton Rouge,Louisiana
54067,Nicholas,West Virginia
35061,Valencia,New Mexico
26061,Houghton,Michigan
53027,Grays Harbor,Washington
47005,Benton,Tennessee
26075,Jackson,Michigan
16049,Idaho,Idaho
22079,Rapides,Louisiana
13083,Dade,Georgia
55021,Columbia,Wisconsin
49053,Washington,Utah
29099,Jefferson,Missouri
19143,Osceola,Iowa
51057,Essex,Virginia
48155,Foard,Texas
51165,Rockingham,Virginia
27141,Sherburne,Minnesota
47115,Marion,Tennessee
29109,Lawrence,Missouri
17003,Alexander,Illinois
27129,Renville,Minnesota
29201,Scott,Missouri
42043,Dauphin,Pennsylvania
21053,Clinton,Kentucky
13287,Turner,Georgia
47079,Henry,Tennessee
37173,Swain,North Carolina
17099,LaSalle,Illinois
29135,Moniteau,Missouri
27087,Mahnomen,Minnesota
13147,Hart,Georgia
48121,Denton,Texas
20041,Dickinson,Kansas
20209,Wyandotte,Kansas
29035,Carter,Missouri
37067,Forsyth,North Carolina
18053,Grant,Indiana
54057,Mineral,West Virginia
19067,Floyd,Iowa
47159,Smith,Tennessee
5041,Desha,Arkansas
1095,Marshall,Alabama
1031,Coffee,Alabama
37071,Gaston,North Carolina
5105,Perry,Arkansas
6029,Kern,California
48033,Borden,Texas
19123,Mahaska,Iowa
31119,Madison,Nebraska
2016,Aleutians West,Alaska
29510,St. Louis City,Missouri
48329,Midland,Texas
51091,Highland,Virginia
20189,Stevens,Kansas
1125,Tuscaloosa,Alabama
36105,Sullivan,New York
28061,Jasper,Mississippi
21023,Bracken,Kentucky
5135,Sharp,Arkansas
26137,Otsego,Michigan
55059,Kenosha,Wisconsin
55131,Washington,Wisconsin
8065,Lake,Colorado
37025,Cabarrus,North Carolina
17193,White,Illinois
47113,Madison,Tennessee
36115,Washington,New York
48353,Nolan,Texas
13113,Fayette,Georgia
19165,Shelby,Iowa
29045,Clark,Missouri
27171,Wright,Minnesota
42053,Forest,Pennsylvania
30047,Lake,Montana
22015,Bossier,Louisiana
13233,Polk,Georgia
46023,Charles Mix,South Dakota
12099,Palm Beach,Florida
17025,Clay,Illinois
40015,Caddo,Oklahoma
2230,Skagway,Alaska
5001,Arkansas,Arkansas
54043,Lincoln,West Virginia
27035,Crow Wing,Minnesota
8019,Clear Creek,Colorado
6083,Santa Barbara,California
30017,Custer,Montana
48463,Uvalde,Texas
12005,Bay,Florida
13201,Miller,Georgia
48299,Llano,Texas
51121,Montgomery,Virginia
48235,Irion,Texas
19029,Cass,Iowa
27013,Blue Earth,Minnesota
12037,Franklin,Florida
5023,Cleburne,Arkansas
45011,Barnwell,South Carolina
30111,Yellowstone,Montana
13167,Johnson,Georgia
37109,Lincoln,North Carolina
27107,Norman,Minnesota
20105,Lincoln,Kansas
37145,Person,North Carolina
48081,Coke,Texas
51127,New Kent,Virginia
12071,Lee,Florida
2170,Matanuska-Susitna,Alaska
20095,Kingman,Kansas
37111,McDowell,North Carolina
21033,Caldwell,Kentucky
20071,Greeley,Kansas
55097,Portage,Wisconsin
40151,Woods,Oklahoma
31167,Stanton,Nebraska
31055,Douglas,Nebraska
51141,Patrick,Virginia
23015,Lincoln,Maine
39063,Hancock,Ohio
9003,Hartford,Connecticut
48335,Mitchell,Texas
28125,Sharkey,Mississippi
17129,Menard,Illinois
54013,Calhoun,West Virginia
29165,Platte,Missouri
13317,Wilkes,Georgia
38057,Mercer,North Dakota
51095,James City,Virginia
51025,Brunswick,Virginia
47017,Carroll,Tennessee
36041,Hamilton,New York
39033,Crawford,Ohio
6059,Orange,California
47021,Cheatham,Tennessee
41061,Union,Oregon
29015,Benton,Missouri
21089,Greenup,Kentucky
42107,Schuylkill,Pennsylvania
18157,Tippecanoe,Indiana
16019,Bonneville,Idaho
28031,Covington,Mississippi
17089,Kane,Illinois
48185,Grimes,Texas
33011,Hillsborough,New Hampshire
37055,Dare,North Carolina
18117,Orange,Indiana
17163,St. Clair,Illinois
47051,Franklin,Tennessee
55011,Buffalo,Wisconsin
40079,Le Flore,Oklahoma
51029,Buckingham,Virginia
45071,Newberry,South Carolina
13213,Murray,Georgia
21191,Pendleton,Kentucky
54003,Berkeley,West Virginia
40121,Pittsburg,Oklahoma
24025,Harford,Maryland
28097,Montgomery,Mississippi
35031,McKinley,New Mexico
39127,Perry,Ohio
6073,San Diego,California
39089,Licking,Ohio
16083,Twin Falls,Idaho
28135,Tallahatchie,Mississippi
55001,Adams,Wisconsin
47085,Humphreys,Tennessee
13223,Paulding,Georgia
13137,Habersham,Georgia
21153,Magoffin,Kentucky
12089,Nassau,Florida
18023,Clinton,Indiana
6093,Siskiyou,California
37045,Cleveland,North Carolina
53055,San Juan,Washington
54087,Roane,West Virginia
19187,Webster,Iowa
40093,Major,Oklahoma
4009,Graham,Arizona
48265,Kerr,Texas
21043,Carter,Kentucky
28033,DeSoto,Mississippi
36085,Richmond,New York
20169,Saline,Kansas
48497,Wise,Texas
